time,temperature_2m,total_cloud_cover,total_precipitation,windspeed_10m
2019-01-03 19:00:00,280.850830078125,0.0,0.0,1.152189016342163
2019-01-03 20:00:00,279.9275817871094,0.0,0.0,0.8244181275367737
2019-01-03 21:00:00,279.50640869140625,0.0,0.0,0.6204238533973694
2019-01-03 22:00:00,280.6022644042969,0.0302595794200897,0.0,1.329188346862793
2019-01-03 23:00:00,280.60809326171875,0.0,0.0,1.642423152923584
2019-01-04 00:00:00,280.3851623535156,0.0,0.0,1.9651663303375244
2019-01-04 01:00:00,279.7284545898437,0.3025193214416504,0.0,1.7028836011886597
2019-01-04 02:00:00,279.17645263671875,0.3725451231002807,0.0,1.6199498176574707
2019-01-04 03:00:00,278.9440612792969,0.4541681408882141,0.0,1.6107405424118042
2019-01-04 04:00:00,278.9090270996094,0.4531915187835693,1.5832483768463137e-07,1.624492645263672
2019-01-04 05:00:00,278.7404479980469,0.3941678404808044,0.0,1.6390162706375122
2019-01-04 06:00:00,278.3705139160156,0.3853020668029785,0.0,1.935101628303528
2019-01-04 07:00:00,278.4442443847656,0.0769535899162292,0.0,2.1360647678375244
2019-01-04 08:00:00,279.2110595703125,0.0920757353305816,0.0,2.13572645187378
2019-01-04 09:00:00,280.7056579589844,0.0315718948841095,0.0,2.1458723545074463
2019-01-04 10:00:00,282.5346374511719,0.0537744462490081,0.0,1.9658491611480715
2019-01-04 11:00:00,283.3127136230469,0.0783116817474365,0.0,1.742152214050293
2019-01-04 12:00:00,283.7774963378906,0.4757145345211029,0.0,1.2100625038146973
2019-01-04 13:00:00,283.8957214355469,0.8790838122367859,1.5832483768463137e-07,0.7226437330245972
2019-01-04 14:00:00,283.9991149902344,0.7937222719192505,0.0,1.6722716093063354
2019-01-04 15:00:00,283.9208984375,0.5937771797180176,0.0,2.3176374435424805
2019-01-04 16:00:00,283.2196655273437,0.9114034175872804,0.0,1.9801260232925413
2019-01-04 17:00:00,282.9634704589844,0.9208948016166688,0.0,1.6767916679382324
2019-01-04 18:00:00,282.6420593261719,0.8521202802658081,0.0,1.7978345155715942
2019-01-04 19:00:00,282.6991577148437,0.7185845375061035,0.0,1.9543159008026123
2019-01-04 20:00:00,282.2200012207031,0.7131521701812744,0.0,1.5047839879989624
2019-01-04 21:00:00,281.45001220703125,0.5522255897521973,0.0,0.9649338722229004
2019-01-04 22:00:00,281.7480163574219,0.3403628766536712,0.0,1.117770433425903
2019-01-04 23:00:00,280.3087463378906,0.3932980298995971,0.0,1.670857071876526
2019-01-05 00:00:00,279.7428283691406,0.527917206287384,0.0,2.356147289276123
2019-01-05 01:00:00,279.5252685546875,0.6786656975746155,6.328336894512177e-07,3.033416986465454
2019-01-05 02:00:00,278.6514587402344,0.8014893531799316,1.266133040189743e-06,3.461639881134033
2019-01-05 03:00:00,278.5664978027344,0.5892603397369385,1.5832483768463137e-07,3.710994005203247
2019-01-05 04:00:00,278.315673828125,0.8143531084060669,0.0,3.771074295043945
2019-01-05 05:00:00,278.19207763671875,0.4301649630069732,0.0,3.978898048400879
2019-01-05 06:00:00,277.5564880371094,0.4080081880092621,0.0,4.269435405731201
2019-01-05 07:00:00,277.24005126953125,0.2849251627922058,0.0,4.551723003387451
2019-01-05 08:00:00,277.4112854003906,0.2913036346435547,0.0,4.732322692871094
2019-01-05 09:00:00,278.5961608886719,0.2007385492324829,0.0,4.454232215881348
2019-01-05 10:00:00,281.2877502441406,0.0014496445655822,0.0,3.710239887237549
2019-01-05 11:00:00,282.8519897460937,0.0,0.0,3.0809333324432373
2019-01-05 12:00:00,284.2162170410156,0.0,0.0,2.4791386127471924
2019-01-05 13:00:00,285.1839599609375,0.0126195847988128,0.0,2.534900665283203
2019-01-05 14:00:00,286.0514831542969,0.0287946462631225,0.0,2.7574737071990967
2019-01-05 15:00:00,286.47491455078125,0.0,0.0,2.5113914012908936
2019-01-05 16:00:00,285.7494506835937,0.0,0.0,2.3720178604125977
2019-01-05 17:00:00,284.1770935058594,0.0014496445655822,0.0,2.122537612915039
2019-01-05 18:00:00,282.9140319824219,0.0436573922634124,0.0,2.151374340057373
2019-01-05 19:00:00,282.1907653808594,0.0350510478019714,0.0,2.3904788494110107
2019-01-05 20:00:00,281.19696044921875,0.0021668374538421,0.0,2.4654314517974854
2019-01-05 21:00:00,280.79913330078125,0.0,0.0,2.862600803375244
2019-01-05 22:00:00,281.4446105957031,0.0,0.0,4.070464611053467
2019-01-05 23:00:00,281.0872802734375,0.0,0.0,4.024677276611328
2019-01-06 00:00:00,281.0068054199219,0.0,0.0,4.255229473114014
2019-01-06 01:00:00,280.6058654785156,0.0,0.0,4.134807586669922
2019-01-06 02:00:00,280.17254638671875,0.0,0.0,3.846795082092285
2019-01-06 03:00:00,280.1127624511719,0.0,0.0,3.830334901809693
2019-01-06 04:00:00,280.058837890625,0.0,0.0,3.8768913745880127
2019-01-06 05:00:00,279.8597106933594,0.0,0.0,3.947953701019287
2019-01-06 06:00:00,279.5904541015625,0.0,0.0,3.979182720184326
2019-01-06 07:00:00,279.226806640625,0.0,0.0,3.998859405517578
2019-01-06 08:00:00,279.809814453125,0.0,0.0,3.991312265396118
2019-01-06 09:00:00,281.32550048828125,0.0,0.0,3.70802903175354
2019-01-06 10:00:00,283.8345947265625,0.0,0.0,3.437892436981201
2019-01-06 11:00:00,285.3021850585937,0.0,0.0,3.0390336513519287
2019-01-06 12:00:00,286.4075012207031,0.0,0.0,2.931898832321167
2019-01-06 13:00:00,287.29254150390625,0.1015518903732299,0.0,2.611762046813965
2019-01-06 14:00:00,287.7600402832031,0.4026673436164856,0.0,2.4612367153167725
2019-01-06 15:00:00,287.6314697265625,0.258205771446228,0.0,2.393120765686035
2019-01-06 16:00:00,287.188720703125,0.1473150849342346,0.0,2.666598558425904
2019-01-06 17:00:00,285.8294372558594,0.0256969928741455,0.0,2.353999376296997
2019-01-06 18:00:00,284.9578857421875,0.0,0.0,1.359918475151062
2019-01-06 19:00:00,284.0386657714844,0.0,0.0,1.36146342754364
2019-01-06 20:00:00,282.7724304199219,0.0,0.0,0.9128686785697936
2019-01-06 21:00:00,281.7125244140625,0.002731442451477,0.0,0.7629090547561646
2019-01-06 22:00:00,282.028076171875,0.0,0.0,1.3385454416275024
2019-01-06 23:00:00,281.6208190917969,0.0030213892459869,0.0,1.4028064012527466
2019-01-07 00:00:00,280.98297119140625,0.0,0.0,1.9822697639465328
2019-01-07 01:00:00,280.5977783203125,0.0,0.0,2.2427666187286377
2019-01-07 02:00:00,280.18963623046875,0.0053102970123291,0.0,1.8391854763031008
2019-01-07 03:00:00,279.7900390625,0.0402697920799255,0.0,1.4420121908187866
2019-01-07 04:00:00,279.4358215332031,0.0801428258419036,0.0,1.287198543548584
2019-01-07 05:00:00,279.226806640625,0.2280682921409607,0.0,1.396816968917847
2019-01-07 06:00:00,279.2340087890625,0.373781144618988,0.0,1.471247673034668
2019-01-07 07:00:00,279.2137756347656,0.339340478181839,0.0,1.6403412818908691
2019-01-07 08:00:00,279.6502380371094,0.2532311975955963,0.0,1.7793045043945312
2019-01-07 09:00:00,281.1290588378906,0.1813285052776336,0.0,1.8520299196243288
2019-01-07 10:00:00,284.0750732421875,0.1084034144878387,0.0,0.2972618639469147
2019-01-07 11:00:00,285.2392578125,0.1288358569145202,0.0,1.3236918449401855
2019-01-07 12:00:00,285.8114624023437,0.0784795582294464,0.0,1.6967521905899048
2019-01-07 13:00:00,286.0177917480469,0.0770756602287292,4.745088517665863e-07,0.9269672632217408
2019-01-07 14:00:00,286.1463317871094,0.0560633540153503,1.1078082025051117e-06,0.5504133701324463
2019-01-07 15:00:00,285.994873046875,0.0308394134044647,2.2156164050102234e-06,0.9525272846221924
2019-01-07 16:00:00,285.18487548828125,0.0244304537773132,3.797933459281922e-06,1.5121444463729858
2019-01-07 17:00:00,283.57476806640625,0.2320968210697174,1.582317054271698e-06,2.028775453567505
2019-01-07 18:00:00,282.8839111328125,0.4975661039352417,1.582317054271698e-06,1.976561427116394
2019-01-07 19:00:00,282.37823486328125,0.5806235074996948,1.4084391295909882e-05,2.217705488204956
2019-01-07 20:00:00,282.0968322753906,0.6040925979614258,9.020324796438215e-06,1.9773064851760864
2019-01-07 21:00:00,281.9956970214844,0.6515343189239502,8.229166269302368e-06,1.4974284172058103
2019-01-07 22:00:00,282.2586669921875,0.5873987078666687,3.924733027815819e-05,0.7556555271148682
2019-01-07 23:00:00,281.8010559082031,0.5054399967193604,2.4845823645591736e-05,0.804178774356842
2019-01-08 00:00:00,280.7694702148437,0.5370423793792725,1.0128132998943327e-05,1.7444204092025757
2019-01-08 01:00:00,280.42877197265625,0.3684250712394714,3.956258296966553e-06,1.9138543605804443
2019-01-08 02:00:00,279.9091491699219,0.3107442259788513,4.745088517665863e-07,1.9862886667251587
2019-01-08 03:00:00,279.594482421875,0.1639937162399292,0.0,2.136037588119507
2019-01-08 04:00:00,279.1827697753906,0.1227625906467437,0.0,2.301213502883911
2019-01-08 05:00:00,278.7247314453125,0.106801152229309,0.0,2.6776373386383057
2019-01-08 06:00:00,278.3484802246094,0.0764652788639068,0.0,2.9871087074279785
2019-01-08 07:00:00,277.9722595214844,0.0372026264667511,0.0,3.0309877395629883
2019-01-08 08:00:00,278.1017150878906,0.0242930948734283,0.0,3.075874090194702
2019-01-08 09:00:00,279.4866027832031,0.0673248469829559,0.0,2.9989376068115234
2019-01-08 10:00:00,281.2054748535156,0.4329879581928253,0.0,2.9189813137054443
2019-01-08 11:00:00,282.39483642578125,0.4136999845504761,0.0,2.723393201828003
2019-01-08 12:00:00,283.3702697753906,0.3064562678337097,0.0,2.781832218170166
2019-01-08 13:00:00,283.9591064453125,0.8014130592346191,0.0,1.949537992477417
2019-01-08 14:00:00,284.5088195800781,0.9216272830963136,0.0,1.934817790985108
2019-01-08 15:00:00,284.80908203125,0.9768208265304564,0.0,2.30948543548584
2019-01-08 16:00:00,284.1856384277344,0.9338958859443665,0.0,2.166067123413086
2019-01-08 17:00:00,283.1486511230469,0.8588497638702393,0.0,1.9821035861969
2019-01-08 18:00:00,282.3934936523437,0.9468511939048768,0.0,2.005692720413208
2019-01-08 19:00:00,281.8509521484375,0.5572612285614014,0.0,1.7407747507095337
2019-01-08 20:00:00,281.2041320800781,0.1396242976188659,0.0,1.5039241313934326
2019-01-08 21:00:00,280.9991760253906,0.0763737261295318,0.0,1.692833662033081
2019-01-08 22:00:00,280.9847717285156,0.0272076725959777,0.0,2.010749101638794
2019-01-08 23:00:00,280.6197814941406,0.0126195847988128,0.0,2.1515817642211914
2019-01-09 00:00:00,280.2098388671875,0.0069888532161712,0.0,2.4397547245025635
2019-01-09 01:00:00,279.42681884765625,0.0123449265956878,0.0,2.2798995971679688
2019-01-09 02:00:00,279.37469482421875,0.0072787702083587,0.0,2.2506625652313232
2019-01-09 03:00:00,279.3490600585937,0.0154578685760498,0.0,2.549280881881714
2019-01-09 04:00:00,279.2052307128906,0.0061801075935363,0.0,3.081925392150879
2019-01-09 05:00:00,279.4394226074219,0.0034638941287994,0.0,3.2177846431732178
2019-01-09 06:00:00,279.4964904785156,0.002670407295227,0.0,3.121224164962769
2019-01-09 07:00:00,279.4911193847656,0.0031739771366119,0.0,3.0972228050231934
2019-01-09 08:00:00,280.18963623046875,0.0070651471614837,0.0,3.0757434368133545
2019-01-09 09:00:00,282.02313232421875,0.0072329938411712,0.0,2.562178134918213
2019-01-09 10:00:00,283.4233093261719,0.0134131014347076,0.0,1.6837265491485596
2019-01-09 11:00:00,284.6693115234375,0.0221109986305236,0.0,2.1656980514526367
2019-01-09 12:00:00,285.4258117675781,0.0150153338909149,1.1078082025051117e-06,1.673709273338318
2019-01-09 13:00:00,285.85235595703125,0.0214090645313262,2.6901252567768097e-06,0.223585158586502
2019-01-09 14:00:00,286.3948974609375,0.0567958056926727,1.5508849173784256e-05,1.9762452840805047
2019-01-09 15:00:00,286.4771728515625,0.0294202864170074,5.8552250266075134e-06,2.8393783569335938
2019-01-09 16:00:00,285.34893798828125,0.1453771293163299,6.330199539661408e-06,4.01316499710083
2019-01-09 17:00:00,284.0341491699219,0.2533837854862213,9.494833648204805e-07,4.673896789550781
2019-01-09 18:00:00,283.6700744628906,0.3438878059387207,3.624055534601212e-05,5.004634380340576
2019-01-09 19:00:00,283.31182861328125,0.6539758443832397,0.000125496648252,4.521244525909424
2019-01-09 20:00:00,282.5602722167969,0.8195871114730835,0.000166009645909,4.5067901611328125
2019-01-09 21:00:00,282.341796875,0.9918056726455688,0.0004768236540257,4.603513717651367
2019-01-09 22:00:00,281.8846740722656,0.553385317325592,0.0006956909783184,4.326120376586914
2019-01-09 23:00:00,281.7012939453125,0.5897944569587708,0.0006254254840314,4.2294793128967285
2019-01-10 00:00:00,281.3407897949219,0.6019715070724487,0.0005349032580852,4.36565637588501
2019-01-10 01:00:00,280.80633544921875,0.3943662047386169,0.0003654118627309,3.416208028793335
2019-01-10 02:00:00,280.3572998046875,0.1601025462150573,0.0001174253411591,2.487661361694336
2019-01-10 03:00:00,280.1141052246094,0.0182961225509643,2.5318004190921783e-06,2.169697999954224
2019-01-10 04:00:00,280.1585998535156,0.0160072147846221,0.0,2.356218099594116
2019-01-10 05:00:00,279.6866455078125,0.0067599415779113,0.0,2.3978610038757324
2019-01-10 06:00:00,279.0950927734375,0.0095982253551483,0.0,2.463611364364624
2019-01-10 07:00:00,278.56109619140625,0.0012360215187072,0.0,2.547774314880371
2019-01-10 08:00:00,278.9472351074219,0.0,0.0,2.5994977951049805
2019-01-10 09:00:00,280.45751953125,0.0,0.0,3.233013868331909
2019-01-10 10:00:00,281.9125366210937,0.086780697107315,0.0,4.102379322052002
2019-01-10 11:00:00,282.4537353515625,0.0,0.0,3.636096954345703
2019-01-10 12:00:00,282.93829345703125,0.0068667829036712,0.0,3.5312840938568115
2019-01-10 13:00:00,283.3590087890625,0.0223093628883361,2.009840682148933e-05,3.2282235622406006
2019-01-10 14:00:00,283.56353759765625,0.0109257996082305,0.0,2.6550710201263428
2019-01-10 15:00:00,283.5994873046875,0.045885294675827,0.0,1.5492874383926392
2019-01-10 16:00:00,282.8582763671875,0.0,0.0,1.209880828857422
2019-01-10 17:00:00,282.1139221191406,0.0,0.0,1.8390647172927856
2019-01-10 18:00:00,281.7354431152344,0.0,0.0,2.1678032875061035
2019-01-10 19:00:00,281.4643859863281,0.0,0.0,2.0754330158233643
2019-01-10 20:00:00,280.49169921875,0.0,0.0,2.0097365379333496
2019-01-10 21:00:00,279.96893310546875,0.0090488791465759,0.0,1.8858376741409304
2019-01-10 22:00:00,279.3045654296875,0.0332809388637542,0.0,2.685770034790039
2019-01-10 23:00:00,278.2028503417969,0.0,0.0,2.3831796646118164
2019-01-11 00:00:00,278.06890869140625,0.0,0.0,2.018152952194214
2019-01-11 01:00:00,277.9151916503906,0.0,0.0,2.0995001792907715
2019-01-11 02:00:00,277.3061218261719,0.0122075974941253,0.0,2.313042640686035
2019-01-11 03:00:00,276.8601989746094,0.0,3.16184014081955e-07,2.5215952396392822
2019-01-11 04:00:00,276.55096435546875,0.0008850395679473,4.58909198641777e-06,2.509833335876465
2019-01-11 05:00:00,276.3783569335937,0.0031892359256744,2.2156164050102234e-06,2.3381495475769043
2019-01-11 06:00:00,276.2093505859375,0.0075381994247436,0.0,2.3580143451690674
2019-01-11 07:00:00,275.9490966796875,0.0037690997123718,0.0,2.46349835395813
2019-01-11 08:00:00,276.65972900390625,0.0144659876823425,0.0,2.359956741333008
2019-01-11 09:00:00,278.4442443847656,0.0008850395679473,0.0,2.0382986068725586
2019-01-11 10:00:00,279.8021545410156,0.0014496445655822,0.0,1.882695436477661
2019-01-11 11:00:00,280.7726135253906,0.0494865179061889,0.0,1.865922451019287
2019-01-11 12:00:00,281.3866271972656,0.0,0.0,2.368140935897827
2019-01-11 13:00:00,281.65093994140625,0.0,6.328336894512177e-07,2.146388292312622
2019-01-11 14:00:00,282.0545959472656,0.0,1.5832483768463137e-07,2.6922619342803955
2019-01-11 15:00:00,282.17236328125,0.0,0.0,2.7491254806518555
2019-01-11 16:00:00,281.7268981933594,0.0210428237915039,0.0,2.05482029914856
2019-01-11 17:00:00,280.3420104980469,0.014542281627655,0.0,1.2034540176391602
2019-01-11 18:00:00,279.8349609375,0.0343643724918365,0.0,0.3478966355323791
2019-01-11 19:00:00,279.6875305175781,0.0198526084423065,0.0,0.0533677861094474
2019-01-11 20:00:00,278.8573303222656,0.0016175210475921,0.0,0.0565743744373321
2019-01-11 21:00:00,278.2581481933594,0.0035554766654968,0.0,0.4177250862121582
2019-01-11 22:00:00,279.74237060546875,0.1130117774009704,0.0,0.80608069896698
2019-01-11 23:00:00,278.6653747558594,0.0641203820705413,0.0,1.871011734008789
2019-01-12 00:00:00,277.9511413574219,0.1484900712966919,0.0,2.450115203857422
2019-01-12 01:00:00,278.2221984863281,0.1170097589492797,0.0,2.612285614013672
2019-01-12 02:00:00,278.13946533203125,0.1531442105770111,0.0,2.685337781906128
2019-01-12 03:00:00,278.0594787597656,0.0836067199707031,0.0,2.6620006561279297
2019-01-12 04:00:00,277.8787841796875,0.0501579344272613,0.0,2.672226667404175
2019-01-12 05:00:00,277.4202880859375,0.0207071304321289,0.0,2.8064887523651123
2019-01-12 06:00:00,277.1514892578125,0.0194863677024841,0.0,2.8588812351226807
2019-01-12 07:00:00,276.9838256835937,0.0249339938163757,0.0,2.8368241786956787
2019-01-12 08:00:00,277.2705993652344,0.0396288931369781,0.0,2.938482999801636
2019-01-12 09:00:00,278.8627014160156,0.0356309115886688,0.0,2.8940634727478027
2019-01-12 10:00:00,281.0014038085937,0.002731442451477,0.0,2.73569655418396
2019-01-12 11:00:00,282.3202209472656,0.0145575404167175,0.0,2.8422117233276367
2019-01-12 12:00:00,283.3221740722656,0.0,0.0,3.218624830245972
2019-01-12 13:00:00,284.0889892578125,0.0,0.0,3.123873949050904
2019-01-12 14:00:00,284.5928955078125,0.0007171928882598,0.0,2.9470272064208984
2019-01-12 15:00:00,284.8329162597656,0.0,0.0,2.8356292247772217
2019-01-12 16:00:00,284.34161376953125,0.0012360215187072,0.0,2.55487322807312
2019-01-12 17:00:00,282.1858215332031,0.0,0.0,1.9964059591293333
2019-01-12 18:00:00,281.18389892578125,0.0008850395679473,0.0,1.3103525638580322
2019-01-12 19:00:00,280.56317138671875,0.0019532144069671,0.0,1.4173232316970823
2019-01-12 20:00:00,279.86688232421875,0.0046846568584442,0.0,1.425600528717041
2019-01-12 21:00:00,279.32568359375,0.0,0.0,1.7936360836029053
2019-01-12 22:00:00,279.81024169921875,0.3149100542068481,0.0,2.547731399536133
2019-01-12 23:00:00,279.5562744140625,0.0285810232162475,0.0,3.3409194946289062
2019-01-13 00:00:00,279.51043701171875,0.0,0.0,3.146070718765259
2019-01-13 01:00:00,279.3382873535156,0.0,0.0,2.567946434020996
2019-01-13 02:00:00,278.717529296875,0.0234080553054809,0.0,2.250270366668701
2019-01-13 03:00:00,278.8919372558594,0.2596554458141327,0.0,2.134738206863404
2019-01-13 04:00:00,278.01812744140625,0.7581981420516968,0.0,2.042726993560791
2019-01-13 05:00:00,277.778076171875,0.89808189868927,0.0,2.152929782867432
2019-01-13 06:00:00,277.79022216796875,0.9357880353927612,0.0,2.537031412124634
2019-01-13 07:00:00,277.8059387207031,0.954740345478058,0.0,2.444688320159912
2019-01-13 08:00:00,278.3359069824219,0.9502846002578736,0.0,2.543851852416992
2019-01-13 09:00:00,279.5715637207031,0.8521660566329956,0.0,2.6919968128204346
2019-01-13 10:00:00,281.17401123046875,0.6618039608001709,0.0,3.058216094970703
2019-01-13 11:00:00,282.21099853515625,0.6532739400863647,0.0,3.054628610610962
2019-01-13 12:00:00,283.5073547363281,0.7216211557388306,0.0,3.189396381378174
2019-01-13 13:00:00,284.489501953125,0.8046785593032837,0.0,2.74589467048645
2019-01-13 14:00:00,285.3853454589844,0.8635801672935486,0.0,3.1339781284332275
2019-01-13 15:00:00,286.113525390625,0.7757465839385986,0.0,3.5048420429229736
2019-01-13 16:00:00,285.8006896972656,0.7631422281265259,0.0,3.2476625442504883
2019-01-13 17:00:00,284.4652404785156,0.5790975689888,0.0,3.5679547786712646
2019-01-13 18:00:00,283.7738952636719,0.500709593296051,0.0,3.610906362533569
2019-01-13 19:00:00,283.173828125,0.0729098320007324,0.0,3.437650442123413
2019-01-13 20:00:00,282.3777770996094,0.0021210610866546,0.0,3.305302381515503
2019-01-13 21:00:00,281.7453308105469,0.0021210610866546,0.0,3.3703129291534424
2019-01-13 22:00:00,282.316650390625,0.0,0.0,3.3145830631256104
2019-01-13 23:00:00,281.8981628417969,0.17409548163414,0.0,3.677016496658325
2019-01-14 00:00:00,281.7327575683594,0.3370210528373718,0.0,4.031607151031494
2019-01-14 01:00:00,281.3875427246094,0.0322280526161193,0.0,3.882779598236084
2019-01-14 02:00:00,280.83868408203125,0.5549112558364868,0.0,3.824153184890747
2019-01-14 03:00:00,280.64990234375,0.9602643251419068,0.0,3.646181344985962
2019-01-14 04:00:00,280.9721984863281,0.7813773155212402,0.0,3.558694362640381
2019-01-14 05:00:00,280.9937744140625,0.969496250152588,0.0,3.6628382205963135
2019-01-14 06:00:00,280.7694702148437,1.0,0.0,3.3788154125213623
2019-01-14 07:00:00,280.8948974609375,1.0,0.0,3.0021777153015137
2019-01-14 08:00:00,281.2580871582031,0.9953763484954834,0.0,2.780865430831909
2019-01-14 09:00:00,282.5894775390625,0.9934231638908386,0.0,2.6111629009246826
2019-01-14 10:00:00,283.8170471191406,0.7742205858230591,0.0,2.528590679168701
2019-01-14 11:00:00,285.0257568359375,0.4454702138900757,0.0,4.146012306213379
2019-01-14 12:00:00,286.0105895996094,0.0294355452060699,0.0,2.5614373683929443
2019-01-14 13:00:00,286.6300048828125,0.0012360215187072,0.0,0.7797932028770447
2019-01-14 14:00:00,286.7405700683594,0.0,0.0,0.1505163162946701
2019-01-14 15:00:00,286.6659545898437,0.0014496445655822,0.0,0.817769467830658
2019-01-14 16:00:00,285.9872131347656,0.0008850395679473,3.16184014081955e-07,1.8130578994750977
2019-01-14 17:00:00,285.6019897460937,0.002670407295227,3.16184014081955e-07,2.4694411754608154
